nb,na,n,width,category,env_overlap_frac,share_corpus,cum_n,cum_share_corpus
-27,600,1,628,bc_ad_boundary,0.6019,5.536822638960406e-06,179455,0.9936105066746397
-27,400,1,428,bc_ad_boundary,0.8832,5.536822638960406e-06,179456,0.9936160434972786
-27,235,1,263,bc_ad_boundary,1.0,5.536822638960406e-06,179457,0.9936215803199177
213,229,1,17,other,1.0,5.536822638960406e-06,179458,0.9936271171425566
213,227,1,15,other,1.0,5.536822638960406e-06,179459,0.9936326539651955
78,110,1,33,other,1.0,5.536822638960406e-06,179460,0.9936381907878344
78,81,1,4,other,1.0,5.536822638960406e-06,179461,0.9936437276104735
78,80,1,3,other,1.0,5.536822638960406e-06,179462,0.9936492644331124
77,209,1,133,other,1.0,5.536822638960406e-06,179463,0.9936548012557513
77,100,1,24,other,1.0,5.536822638960406e-06,179464,0.9936603380783904
77,82,1,6,other,1.0,5.536822638960406e-06,179465,0.9936658749010293
77,80,1,4,other,1.0,5.536822638960406e-06,179466,0.9936714117236682
76,130,1,55,other,1.0,5.536822638960406e-06,179467,0.9936769485463072
76,81,1,6,other,1.0,5.536822638960406e-06,179468,0.9936824853689462
75,400,1,326,other,0.8466,5.536822638960406e-06,179469,0.9936880221915851
75,130,1,56,other,1.0,5.536822638960406e-06,179470,0.9936935590142241
213,221,1,9,other,1.0,5.536822638960406e-06,179471,0.9936990958368631
213,220,1,8,other,1.0,5.536822638960406e-06,179472,0.993704632659502
213,215,1,3,other,1.0,5.536822638960406e-06,179473,0.993710169482141
-27,40,1,68,bc_ad_boundary,1.0,5.536822638960406e-06,179474,0.9937157063047799
-27,36,1,64,bc_ad_boundary,1.0,5.536822638960406e-06,179475,0.9937212431274189
214,326,1,113,other,1.0,5.536822638960406e-06,179476,0.9937267799500579
75,125,1,51,other,1.0,5.536822638960406e-06,179477,0.9937323167726968
10,42,1,33,other,1.0,5.536822638960406e-06,179478,0.9937378535953357
10,41,1,32,other,1.0,5.536822638960406e-06,179479,0.9937433904179748
10,17,1,8,other,1.0,5.536822638960406e-06,179480,0.9937489272406137
10,16,1,7,other,1.0,5.536822638960406e-06,179481,0.9937544640632526
10,15,1,6,other,1.0,5.536822638960406e-06,179482,0.9937600008858917
9,253,1,245,other,1.0,5.536822638960406e-06,179483,0.9937655377085306
9,200,1,192,other,1.0,5.536822638960406e-06,179484,0.9937710745311695
214,300,1,87,other,1.0,5.536822638960406e-06,179485,0.9937766113538085
214,292,1,79,other,1.0,5.536822638960406e-06,179486,0.9937821481764475
214,240,1,27,other,1.0,5.536822638960406e-06,179487,0.9937876849990864
213,249,1,37,other,1.0,5.536822638960406e-06,179488,0.9937932218217254
213,241,1,29,other,1.0,5.536822638960406e-06,179489,0.9937987586443644
217,246,1,30,other,1.0,5.536822638960406e-06,179490,0.9938042954670033
217,238,1,22,other,1.0,5.536822638960406e-06,179491,0.9938098322896423
217,223,1,7,other,1.0,5.536822638960406e-06,179492,0.9938153691122812
217,222,1,6,other,1.0,5.536822638960406e-06,179493,0.9938209059349202
217,221,1,5,other,1.0,5.536822638960406e-06,179494,0.9938264427575592
216,270,1,55,other,1.0,5.536822638960406e-06,179495,0.9938319795801981
216,230,1,15,other,1.0,5.536822638960406e-06,179496,0.993837516402837
216,225,1,10,other,1.0,5.536822638960406e-06,179497,0.9938430532254761
216,219,1,4,other,1.0,5.536822638960406e-06,179498,0.993848590048115
215,231,1,17,other,1.0,5.536822638960406e-06,179499,0.9938541268707539
215,221,1,7,other,1.0,5.536822638960406e-06,179500,0.993859663693393
215,218,1,4,other,1.0,5.536822638960406e-06,179501,0.9938652005160319
-27,98,1,126,bc_ad_boundary,1.0,5.536822638960406e-06,179502,0.9938707373386708
-27,64,1,92,bc_ad_boundary,1.0,5.536822638960406e-06,179503,0.9938762741613097
-27,51,1,79,bc_ad_boundary,1.0,5.536822638960406e-06,179504,0.9938818109839488
-27,44,1,72,bc_ad_boundary,1.0,5.536822638960406e-06,179505,0.9938873478065877
217,311,1,95,other,1.0,5.536822638960406e-06,179506,0.9938928846292266
217,305,1,89,other,1.0,5.536822638960406e-06,179507,0.9938984214518657
75,114,1,40,other,1.0,5.536822638960406e-06,179508,0.9939039582745046
75,112,1,38,other,1.0,5.536822638960406e-06,179509,0.9939094950971435
75,101,1,27,other,1.0,5.536822638960406e-06,179510,0.9939150319197825
75,100,1,26,other,1.0,5.536822638960406e-06,179511,0.9939205687424215
75,80,1,6,other,1.0,5.536822638960406e-06,179512,0.9939261055650604
75,78,1,4,other,1.0,5.536822638960406e-06,179513,0.9939316423876994
74,111,1,38,other,1.0,5.536822638960406e-06,179514,0.9939371792103383
74,100,1,27,other,1.0,5.536822638960406e-06,179515,0.9939427160329773
74,92,1,19,other,1.0,5.536822638960406e-06,179516,0.9939482528556163
74,82,1,9,other,1.0,5.536822638960406e-06,179517,0.9939537896782552
74,78,1,5,other,1.0,5.536822638960406e-06,179518,0.9939593265008942
74,75,1,2,other,1.0,5.536822638960406e-06,179519,0.9939648633235332
217,283,1,67,other,1.0,5.536822638960406e-06,179520,0.9939704001461721
217,253,1,37,other,1.0,5.536822638960406e-06,179521,0.993975936968811
73,85,1,13,other,1.0,5.536822638960406e-06,179522,0.9939814737914501
73,81,1,9,other,1.0,5.536822638960406e-06,179523,0.993987010614089
72,151,1,80,other,1.0,5.536822638960406e-06,179524,0.9939925474367279
72,102,1,31,other,1.0,5.536822638960406e-06,179525,0.9939980842593669
72,100,1,29,other,1.0,5.536822638960406e-06,179526,0.9940036210820059
72,85,1,14,other,1.0,5.536822638960406e-06,179527,0.9940091579046448
218,300,1,83,other,1.0,5.536822638960406e-06,179528,0.9940146947272838
218,282,1,65,other,1.0,5.536822638960406e-06,179529,0.9940202315499228
218,270,1,53,other,1.0,5.536822638960406e-06,179530,0.9940257683725617
218,240,1,23,other,1.0,5.536822638960406e-06,179531,0.9940313051952007
218,233,1,16,other,1.0,5.536822638960406e-06,179532,0.9940368420178396
218,226,1,9,other,1.0,5.536822638960406e-06,179533,0.9940423788404786
218,223,1,6,other,1.0,5.536822638960406e-06,179534,0.9940479156631176
218,221,1,4,other,1.0,5.536822638960406e-06,179535,0.9940534524857565
218,219,1,2,other,1.0,5.536822638960406e-06,179536,0.9940589893083955
217,324,1,108,other,1.0,5.536822638960406e-06,179537,0.9940645261310345
-27,-8,1,20,other,1.0,5.536822638960406e-06,179538,0.9940700629536734
-27,-10,1,18,other,1.0,5.536822638960406e-06,179539,0.9940755997763123
-27,-13,1,15,other,1.0,5.536822638960406e-06,179540,0.9940811365989514
-27,-14,1,14,other,1.0,5.536822638960406e-06,179541,0.9940866734215903
-27,-18,1,10,other,1.0,5.536822638960406e-06,179542,0.9940922102442292
221,229,1,9,other,1.0,5.536822638960406e-06,179543,0.9940977470668682
220,310,1,91,other,1.0,5.536822638960406e-06,179544,0.9941032838895072
220,260,1,41,other,1.0,5.536822638960406e-06,179545,0.9941088207121461
220,224,1,5,other,1.0,5.536822638960406e-06,179546,0.994114357534785
219,335,1,117,other,1.0,5.536822638960406e-06,179547,0.9941198943574241
219,325,1,107,other,1.0,5.536822638960406e-06,179548,0.994125431180063
219,270,1,52,other,1.0,5.536822638960406e-06,179549,0.994130968002702
219,250,1,32,other,1.0,5.536822638960406e-06,179550,0.9941365048253409
218,391,1,174,other,0.7644,5.536822638960406e-06,179551,0.9941420416479799
218,305,1,88,other,1.0,5.536822638960406e-06,179552,0.9941475784706189
73,96,1,24,other,1.0,5.536822638960406e-06,179553,0.9941531152932578
221,280,1,60,other,1.0,5.536822638960406e-06,179554,0.9941586521158968
221,260,1,40,other,1.0,5.536822638960406e-06,179555,0.9941641889385358
221,246,1,26,other,1.0,5.536822638960406e-06,179556,0.9941697257611747
71,221,1,151,other,1.0,5.536822638960406e-06,179557,0.9941752625838136
11,14,1,4,other,1.0,5.536822638960406e-06,179558,0.9941807994064527
11,13,1,3,other,1.0,5.536822638960406e-06,179559,0.9941863362290916
10,300,1,291,other,1.0,5.536822638960406e-06,179560,0.9941918730517305
10,150,1,141,other,1.0,5.536822638960406e-06,179561,0.9941974098743694
10,144,1,135,other,1.0,5.536822638960406e-06,179562,0.9942029466970085
10,100,1,91,other,1.0,5.536822638960406e-06,179563,0.9942084835196474
10,70,1,61,other,1.0,5.536822638960406e-06,179564,0.9942140203422863
10,69,1,60,other,1.0,5.536822638960406e-06,179565,0.9942195571649254
-27,29,1,57,bc_ad_boundary,1.0,5.536822638960406e-06,179566,0.9942250939875643
-27,25,1,53,bc_ad_boundary,1.0,5.536822638960406e-06,179567,0.9942306308102032
-27,15,1,43,reign:Augustan,1.0,5.536822638960406e-06,179568,0.9942361676328422
-27,1,1,29,bc_ad_boundary,1.0,5.536822638960406e-06,179569,0.9942417044554812
-55,-43,1,13,other,0.6154,5.536822638960406e-06,179570,0.9942472412781201
-56,-50,1,7,other,0.1429,5.536822638960406e-06,179571,0.9942527781007591
-58,-21,1,38,other,0.7895,5.536822638960406e-06,179572,0.9942583149233981
-58,-27,1,32,other,0.75,5.536822638960406e-06,179573,0.994263851746037
-58,-39,1,20,other,0.6,5.536822638960406e-06,179574,0.994269388568676
-59,100,1,160,bc_ad_boundary,0.9437,5.536822638960406e-06,179575,0.9942749253913149
-59,14,1,74,bc_ad_boundary,0.8784,5.536822638960406e-06,179576,0.9942804622139539
-59,-30,1,30,other,0.7,5.536822638960406e-06,179577,0.9942859990365929
-60,300,1,361,bc_ad_boundary,0.9723,5.536822638960406e-06,179578,0.9942915358592318
-100,27,1,128,bc_ad_boundary,0.6094,5.536822638960406e-06,179579,0.9942970726818707
-100,25,1,126,bc_ad_boundary,0.6032,5.536822638960406e-06,179580,0.9943026095045098
-100,20,1,121,bc_ad_boundary,0.5868,5.536822638960406e-06,179581,0.9943081463271487
-100,-14,1,87,other,0.4253,5.536822638960406e-06,179582,0.9943136831497876
-100,-21,1,80,other,0.375,5.536822638960406e-06,179583,0.9943192199724267
221,376,1,156,other,0.8333,5.536822638960406e-06,179584,0.9943247567950656
221,283,1,63,other,1.0,5.536822638960406e-06,179585,0.9943302936177045
223,232,1,10,other,1.0,5.536822638960406e-06,179586,0.9943358304403435
-60,50,1,111,bc_ad_boundary,0.9099,5.536822638960406e-06,179587,0.9943413672629825
71,139,1,69,other,1.0,5.536822638960406e-06,179588,0.9943469040856214
71,136,1,66,other,1.0,5.536822638960406e-06,179589,0.9943524409082604
71,134,1,64,other,1.0,5.536822638960406e-06,179590,0.9943579777308994
71,117,1,47,other,1.0,5.536822638960406e-06,179591,0.9943635145535383
71,109,1,39,other,1.0,5.536822638960406e-06,179592,0.9943690513761773
71,107,1,37,other,1.0,5.536822638960406e-06,179593,0.9943745881988162
223,227,1,5,other,1.0,5.536822638960406e-06,179594,0.9943801250214552
223,226,1,4,other,1.0,5.536822638960406e-06,179595,0.9943856618440942
222,275,1,54,other,1.0,5.536822638960406e-06,179596,0.9943911986667331
222,244,1,23,other,1.0,5.536822638960406e-06,179597,0.994396735489372
222,231,1,10,other,1.0,5.536822638960406e-06,179598,0.9944022723120111
222,227,1,6,other,1.0,5.536822638960406e-06,179599,0.99440780913465
10,65,1,56,other,1.0,5.536822638960406e-06,179600,0.9944133459572889
71,151,1,81,other,1.0,5.536822638960406e-06,179601,0.994418882779928
226,234,1,9,other,1.0,5.536822638960406e-06,179602,0.9944244196025669
226,231,1,6,other,1.0,5.536822638960406e-06,179603,0.9944299564252058
71,101,1,31,other,1.0,5.536822638960406e-06,179604,0.9944354932478447
71,95,1,25,other,1.0,5.536822638960406e-06,179605,0.9944410300704838
71,92,1,22,other,1.0,5.536822638960406e-06,179606,0.9944465668931227
71,85,1,15,other,1.0,5.536822638960406e-06,179607,0.9944521037157616
70,330,1,261,other,1.0,5.536822638960406e-06,179608,0.9944576405384006
70,250,1,181,other,1.0,5.536822638960406e-06,179609,0.9944631773610396
226,230,1,5,other,1.0,5.536822638960406e-06,179610,0.9944687141836785
226,228,1,3,other,1.0,5.536822638960406e-06,179611,0.9944742510063175
225,300,1,76,other,1.0,5.536822638960406e-06,179612,0.9944797878289565
225,266,1,42,other,1.0,5.536822638960406e-06,179613,0.9944853246515954
225,260,1,36,other,1.0,5.536822638960406e-06,179614,0.9944908614742344
225,235,1,11,other,1.0,5.536822638960406e-06,179615,0.9944963982968733
223,270,1,48,other,1.0,5.536822638960406e-06,179616,0.9945019351195123
223,234,1,12,other,1.0,5.536822638960406e-06,179617,0.9945074719421513
70,117,1,48,other,1.0,5.536822638960406e-06,179618,0.9945130087647902
70,104,1,35,other,1.0,5.536822638960406e-06,179619,0.9945185455874292
70,102,1,33,other,1.0,5.536822638960406e-06,179620,0.9945240824100682
70,81,1,12,other,1.0,5.536822638960406e-06,179621,0.9945296192327071
70,78,1,9,reign:Vespasianic,1.0,5.536822638960406e-06,179622,0.994535156055346
70,77,1,8,other,1.0,5.536822638960406e-06,179623,0.9945406928779851
70,76,1,7,other,1.0,5.536822638960406e-06,179624,0.994546229700624
227,253,1,27,other,1.0,5.536822638960406e-06,179625,0.9945517665232629
227,235,1,9,other,1.0,5.536822638960406e-06,179626,0.9945573033459019
227,228,1,2,other,1.0,5.536822638960406e-06,179627,0.9945628401685409
226,400,1,175,other,0.7143,5.536822638960406e-06,179628,0.9945683769911798
226,375,1,150,other,0.8333,5.536822638960406e-06,179629,0.9945739138138188
226,350,1,125,other,1.0,5.536822638960406e-06,179630,0.9945794506364578
226,305,1,80,other,1.0,5.536822638960406e-06,179631,0.9945849874590967
226,270,1,45,other,1.0,5.536822638960406e-06,179632,0.9945905242817357
226,240,1,15,other,1.0,5.536822638960406e-06,179633,0.9945960611043746
11,80,1,70,other,1.0,5.536822638960406e-06,179634,0.9946015979270136
11,79,1,69,other,1.0,5.536822638960406e-06,179635,0.9946071347496526
11,70,1,60,other,1.0,5.536822638960406e-06,179636,0.9946126715722915
11,60,1,50,other,1.0,5.536822638960406e-06,179637,0.9946182083949305
11,53,1,43,other,1.0,5.536822638960406e-06,179638,0.9946237452175695
11,40,1,30,other,1.0,5.536822638960406e-06,179639,0.9946292820402084
11,23,1,13,other,1.0,5.536822638960406e-06,179640,0.9946348188628473
228,229,1,2,other,1.0,5.536822638960406e-06,179641,0.9946403556854864
227,333,1,107,other,1.0,5.536822638960406e-06,179642,0.9946458925081253
-27,-22,1,6,other,1.0,5.536822638960406e-06,179643,0.9946514293307642
-27,-26,1,2,other,1.0,5.536822638960406e-06,179644,0.9946569661534032
-28,-1,1,28,other,1.0,5.536822638960406e-06,179645,0.9946625029760422
-28,-8,1,21,other,1.0,5.536822638960406e-06,179646,0.9946680397986811
-28,-12,1,17,other,1.0,5.536822638960406e-06,179647,0.99467357662132
-29,100,1,130,bc_ad_boundary,1.0,5.536822638960406e-06,179648,0.9946791134439591
70,122,1,53,other,1.0,5.536822638960406e-06,179649,0.994684650266598
69,230,1,162,other,1.0,5.536822638960406e-06,179650,0.994690187089237
69,192,1,124,other,1.0,5.536822638960406e-06,179651,0.9946957239118759
69,171,1,103,other,1.0,5.536822638960406e-06,179652,0.9947012607345149
69,159,1,91,other,1.0,5.536822638960406e-06,179653,0.9947067975571539
69,136,1,68,other,1.0,5.536822638960406e-06,179654,0.9947123343797928
231,232,1,2,other,1.0,5.536822638960406e-06,179655,0.9947178712024318
230,350,1,121,other,1.0,5.536822638960406e-06,179656,0.9947234080250708
230,241,1,12,other,1.0,5.536822638960406e-06,179657,0.9947289448477097
229,267,1,39,other,1.0,5.536822638960406e-06,179658,0.9947344816703486
229,234,1,6,other,1.0,5.536822638960406e-06,179659,0.9947400184929877
228,250,1,23,other,1.0,5.536822638960406e-06,179660,0.9947455553156266
228,243,1,16,other,1.0,5.536822638960406e-06,179661,0.9947510921382655
228,240,1,13,other,1.0,5.536822638960406e-06,179662,0.9947566289609044
11,200,1,190,other,1.0,5.536822638960406e-06,179663,0.9947621657835435
11,150,1,140,other,1.0,5.536822638960406e-06,179664,0.9947677026061824
11,138,1,128,other,1.0,5.536822638960406e-06,179665,0.9947732394288213
232,257,1,26,other,1.0,5.536822638960406e-06,179666,0.9947787762514604
232,250,1,19,other,1.0,5.536822638960406e-06,179667,0.9947843130740993
69,85,1,17,other,1.0,5.536822638960406e-06,179668,0.9947898498967382
69,83,1,15,other,1.0,5.536822638960406e-06,179669,0.9947953867193772
69,77,1,9,other,1.0,5.536822638960406e-06,179670,0.9948009235420162
69,73,1,5,other,1.0,5.536822638960406e-06,179671,0.9948064603646551
68,200,1,133,other,1.0,5.536822638960406e-06,179672,0.9948119971872941
68,165,1,98,other,1.0,5.536822638960406e-06,179673,0.9948175340099331
68,117,1,50,other,1.0,5.536822638960406e-06,179674,0.994823070832572
232,235,1,4,other,1.0,5.536822638960406e-06,179675,0.994828607655211
231,430,1,200,other,0.6,5.536822638960406e-06,179676,0.9948341444778499
231,375,1,145,other,0.8276,5.536822638960406e-06,179677,0.9948396813004889
231,350,1,120,other,1.0,5.536822638960406e-06,179678,0.9948452181231279
231,320,1,90,other,1.0,5.536822638960406e-06,179679,0.9948507549457668
231,304,1,74,other,1.0,5.536822638960406e-06,179680,0.9948562917684057
231,274,1,44,other,1.0,5.536822638960406e-06,179681,0.9948618285910448
235,254,1,20,other,1.0,5.536822638960406e-06,179682,0.9948673654136837
235,249,1,15,other,1.0,5.536822638960406e-06,179683,0.9948729022363226
235,245,1,11,other,1.0,5.536822638960406e-06,179684,0.9948784390589617
235,240,1,6,other,1.0,5.536822638960406e-06,179685,0.9948839758816006
235,237,1,3,other,1.0,5.536822638960406e-06,179686,0.9948895127042395
234,235,1,2,other,1.0,5.536822638960406e-06,179687,0.9948950495268785
233,300,1,68,other,1.0,5.536822638960406e-06,179688,0.9949005863495175
233,245,1,13,other,1.0,5.536822638960406e-06,179689,0.9949061231721564
233,234,1,2,other,1.0,5.536822638960406e-06,179690,0.9949116599947954
-29,-24,1,6,other,1.0,5.536822638960406e-06,179691,0.9949171968174344
-29,-27,1,3,other,1.0,5.536822638960406e-06,179692,0.9949227336400733
-30,640,1,671,bc_ad_boundary,0.5678,5.536822638960406e-06,179693,0.9949282704627123
-30,230,1,261,bc_ad_boundary,1.0,5.536822638960406e-06,179694,0.9949338072853512
-30,170,1,201,bc_ad_boundary,1.0,5.536822638960406e-06,179695,0.9949393441079902
-30,130,1,161,bc_ad_boundary,1.0,5.536822638960406e-06,179696,0.9949448809306292
-30,71,1,102,bc_ad_boundary,1.0,5.536822638960406e-06,179697,0.9949504177532681
237,250,1,14,other,1.0,5.536822638960406e-06,179698,0.994955954575907
237,249,1,13,other,1.0,5.536822638960406e-06,179699,0.9949614913985461
236,361,1,126,other,0.9127,5.536822638960406e-06,179700,0.994967028221185
68,96,1,29,reign:Flavian,1.0,5.536822638960406e-06,179701,0.9949725650438239
68,89,1,22,other,1.0,5.536822638960406e-06,179702,0.994978101866463
13,81,1,69,other,1.0,5.536822638960406e-06,179703,0.9949836386891019
13,50,1,38,other,1.0,5.536822638960406e-06,179704,0.9949891755117408
13,44,1,32,other,1.0,5.536822638960406e-06,179705,0.9949947123343797
13,43,1,31,other,1.0,5.536822638960406e-06,179706,0.9950002491570188
12,100,1,89,other,1.0,5.536822638960406e-06,179707,0.9950057859796577
12,59,1,48,other,1.0,5.536822638960406e-06,179708,0.9950113228022966
12,56,1,45,other,1.0,5.536822638960406e-06,179709,0.9950168596249356
12,42,1,31,other,1.0,5.536822638960406e-06,179710,0.9950223964475746
12,32,1,21,other,1.0,5.536822638960406e-06,179711,0.9950279332702135
235,305,1,71,other,1.0,5.536822638960406e-06,179712,0.9950334700928525
235,291,1,57,other,1.0,5.536822638960406e-06,179713,0.9950390069154915
12,25,1,14,other,1.0,5.536822638960406e-06,179714,0.9950445437381304
12,18,1,7,other,1.0,5.536822638960406e-06,179715,0.9950500805607694
68,77,1,10,other,1.0,5.536822638960406e-06,179716,0.9950556173834083
